Budget,Duration_Days,Group_Size,Activity_Intensity,Cultural_Engagement,Relaxation_Level,Adventure_Level,Kids_Count,Travel_Frequency,Age_Group,Season,Preferred_Activity,Secondary_Activity,Accommodation_Type,Transport_Mode,Food_Preference,Traveler_Type,Destination_Region,Destination_Spot
1191.398286548668,10.433741247058673,0.9547257740026937,0.9669481262753354,9.809939183889284,2.8253368040422306,4.338768342522206,0.9155511103755266,2.686043901147272,Adult,Winter,Beach,Shopping,Resort,Train,Non-Veg,Couple,Americas,Los Angeles
2427.4935618119403,10.76653248472274,1.7009692994316403,4.000147667056521,7.014252848470331,6.98237703007253,1.4305720308951242,0.0,4.555060934128468,Young Adult,Summer,City Tour,Wine Tasting,Boutique Hotel,Flight,Non-Veg,Couple,Americas,Rio de Janeiro
2539.275536205813,3.288787050360281,1.0191353518395372,6.577022541737002,3.5587531800771375,1.0711044825964586,3.59235595923171,0.0,1.8520881265356075,Adult,Summer,Backpacking,Local Food,Budget Hotel,Flight,Mixed,Solo,Americas,New York
1673.4984358934482,9.678818474634319,4.967503852556496,6.006778074238269,4.791444080154304,11.029928239437314,4.426613616702834,1.3884423128518593,0.5251501959084656,Senior,Summer,Beach,Local Food,Hotel,Train,Mixed,Family,Europe,Rome
2459.016081443371,12.586947947906918,2.160655286449159,1.4518642097814922,1.941740280188786,14.519867722127412,3.6728866544995644,1.2020479650085438,0.0,Adult,Autumn,Family Resort,Sightseeing,Hotel,Train,Family Friendly,Family,Europe,Amsterdam
2295.3754534905775,9.246879723738454,3.3446941194679507,1.0352758534694269,0.720576657338133,3.641502396285117,1.4685631906121352,2.1821164928057715,0.0,Senior,Autumn,Safari,Water Park,Hotel,Train,Family Friendly,Family,Americas,New York
1624.0693553773694,3.0478136766491395,1.4836774788817397,6.125196875603258,3.2023664485512837,13.640137103190726,4.771512963588482,0.0,7.730936065281222,Youth,Autumn,City Tour,Shopping,Hostel,Train,Mixed,Solo,Asia,Phuket
1621.6289682312429,14.345375344759542,0.8159878943143571,8.387647809410536,9.29366032587254,2.788534680080491,6.249428800627723,0.0,1.2440796195632546,Adult,Summer,Adventure Sports,Nightlife,Airbnb,Flight,Vegetarian,Solo,Asia,Bali
1825.3286503940355,6.6904493805292855,0.5837515783354149,7.812330046794966,5.246780863973813,1.1302405212824411,7.198523633325274,0.0,3.9346013050943065,Young Adult,Spring,City Tour,Photography,Budget Hotel,Train,Vegetarian,Solo,Oceania,Fiji
1760.482630425722,6.815962754698957,1.0886321311312637,8.780368825511847,1.1937004515691811,3.6998033496375626,6.383192650431946,0.0,1.6112360583900007,Adult,Spring,Museum,Nightlife,Airbnb,Bus,Vegetarian,Solo,Asia,Singapore
2798.769041860383,14.368444809150063,2.0124541059328256,6.496778111927992,13.414159431345107,5.4318342728898665,2.8297276602788424,0.0,0.0,Adult,Summer,Spa,Wine Tasting,Boutique Hotel,Train,Mixed,Couple,Americas,Toronto
1147.5016215386709,6.391082681491621,0.7677156012249773,3.3992172923810773,1.1447576413092881,4.041431607352799,10.769310220605949,0.0,2.467200543690941,Adult,Summer,Adventure Sports,Photography,Airbnb,Bus,Street Food Lover,Solo,Americas,Cancun
1410.894604990314,8.251710397008836,3.8821563140069877,1.1973187690262046,8.07290926568189,6.2053991163549025,2.5721207401231827,0.0,0.0,Young Adult,Autumn,Spa,Museum,Hotel,Car,Non-Veg,Couple,Americas,Orlando
3966.057439612298,16.641250730474194,8.167624002055975,2.9241161253854195,5.325463844354547,8.379283301732833,1.0032161403547462,2.0930050208498563,0.4673618129069643,Senior,Winter,Family Resort,Museum,Airbnb,Train,Family Friendly,Family,Europe,Paris
2784.2241641987303,9.213933421957291,1.4396411585528504,4.924779400038197,9.117545428898358,6.598555238608998,1.7844359246005215,0.0,0.0,Senior,Summer,Spa,Museum,Resort,Train,Mixed,Couple,Americas,Orlando
2568.811521506464,2.8978059547380663,2.368949506363992,5.462311562874394,3.0856297603137013,7.557644036511127,3.541416424962439,2.4370150199320437,1.0236563911339787,Adult,Winter,Family Resort,Sightseeing,Family Suite,Car,Mixed,Family,Asia,Phuket
3618.2459110672216,11.372997353859338,1.7438180107183328,11.873124325515512,6.362513841878355,5.064489477852054,6.7565406810953,0.0,6.970325252976267,Senior,Winter,City Tour,Museum,Resort,Flight,Non-Veg,Couple,Asia,Phuket
1493.759585042357,5.73087281415151,2.524978371637555,5.404635948320875,5.026428350415996,4.814580526309238,3.7837705123124477,1.4451325131768151,3.122377328546618,Young Adult,Summer,Relaxing,Museum,Resort,Car,Non-Veg,Couple,Americas,Los Angeles
1421.6843218335584,7.977814513474971,4.964220459068531,1.3204522250771151,1.6461484564664906,3.3575906029093368,1.5469070486366887,1.8489858751208779,0.0,Adult,Summer,Beach,Water Park,Airbnb,Train,Mixed,Family,Asia,Delhi
1420.8690575245907,3.2676916111116796,0.8464596955316561,5.069818360520523,4.034892157726633,1.212593876954763,5.3302826042895415,0.0,3.429164577156311,Youth,Spring,Hiking,Photography,Hostel,Train,Street Food Lover,Solo,Oceania,Fiji
1445.9988843822703,4.321512281822089,0.8866814565865351,2.133464242070612,11.762071753666406,4.968006917562757,11.485255663905228,0.0,3.055911714843019,Adult,Autumn,Hiking,Photography,Airbnb,Bus,Street Food Lover,Solo,Asia,Delhi
591.8694224536804,6.254579973576957,1.5370938344484035,5.8404945553060275,2.676461996779595,5.916483122880995,5.712157546136767,0.0,0.9999941420662753,Young Adult,Summer,Hiking,Local Food,Airbnb,Flight,Vegan,Solo,Americas,Rio de Janeiro
749.9006448238019,3.1233037464677706,1.1796540048276016,6.862312757387444,3.8283187993101144,4.036899610067278,11.328768653796752,0.0,2.315389345554599,Adult,Summer,City Tour,Photography,Airbnb,Bus,Street Food Lover,Solo,Asia,Bangkok
1851.3051332796945,5.386670130969154,2.6304194316707434,0.8801688129559024,7.128012085964711,8.070086990756854,5.028468629207428,0.0,2.196450820071559,Young Adult,Winter,Beach,Shopping,Resort,Flight,Non-Veg,Couple,Americas,Los Angeles
1177.1159250169128,9.31764533164671,0.7445869488664203,1.3972163818996044,8.712648672447095,3.226359450192856,4.672649844354323,0.0,2.1359795610978587,Youth,Spring,Museum,Local Food,Hostel,Bus,Street Food Lover,Solo,Americas,Toronto
2327.336464583994,5.572060910974293,2.5397037149289767,4.774043297690914,10.023894722344973,10.315033128045632,3.4088240673401673,0.0,3.3199876476006662,Senior,Summer,City Tour,Museum,Hotel,Flight,Non-Veg,Couple,Americas,Los Angeles
5372.66317555226,15.203315860504626,3.5485238898110225,1.1032496025595064,9.379444171934118,12.666626037032783,1.0174524873525785,2.7873097955179564,1.8909663477587264,Senior,Autumn,Family Resort,Local Food,Airbnb,Car,Family Friendly,Family,Europe,Paris
4103.627048056238,5.8316375411782735,5.0128754604554375,4.68373690951781,4.8493241885199225,6.684895922245861,0.7945902352463555,0.9322067484516229,4.31245728229541,Senior,Winter,Family Resort,Water Park,Resort,Flight,Family Friendly,Family,Europe,Rome
2015.0633017737036,9.43868328871417,2.795194761398845,5.587014146675846,6.133463483592361,5.921639871997991,7.822988821400212,0.0,4.824494843331282,Young Adult,Winter,Beach,Dining,Boutique Hotel,Flight,Fine Dining,Couple,Asia,Tokyo
1829.6843259991122,7.694744521145815,2.4817868253722635,2.838476424614937,5.364703761274435,6.4085600363222435,6.05396543120189,0.0,1.8136049317553327,Young Adult,Spring,Cultural Tour,Dining,Hotel,Flight,Fine Dining,Family,Europe,Prague
985.2300764829995,10.092639938037971,4.466905189774692,5.009576976288508,5.380560356917502,7.921333076860968,5.41832104031783,0.580751273751011,0.0,Senior,Autumn,Family Resort,Museum,Airbnb,Car,Non-Veg,Family,Asia,Phuket
853.2485187086022,5.76806472008191,2.717721774372517,2.404661314576089,4.577482028768629,6.145535910074694,2.534819779020799,0.0,7.200684807759605,Young Adult,Summer,Cultural Tour,Museum,Boutique Hotel,Train,Non-Veg,Family,Europe,Lisbon
1720.3944863943439,11.524023274740046,1.7511325311721813,7.053782513289996,3.666279277662355,4.899639218563541,0.5969927487485773,1.9025212602604717,0.0,Senior,Winter,Theme Park,Sightseeing,Resort,Flight,Family Friendly,Family,Americas,Rio de Janeiro
2792.7715381831076,10.897202491758835,1.6138682010432612,7.315345141211659,5.627046927334707,6.8268640955772435,6.268652592316462,0.0,2.8390654898544607,Young Adult,Spring,Relaxing,Shopping,Resort,Train,Fine Dining,Couple,Europe,Barcelona
3276.8596519607527,9.764055196999191,3.731816031620931,5.919518063834393,7.131860800756037,4.572327439461445,4.779637174688017,0.0,3.923209734554379,Senior,Summer,Spa,Museum,Resort,Train,Fine Dining,Couple,Europe,Prague
3293.67645852941,13.004832448845834,2.2581047994749084,1.5554238318096092,0.8640648825640718,5.400428505387876,4.964650827790578,1.7455807019993266,0.0,Senior,Winter,Cruise,Local Food,Resort,Train,Mixed,Family,Asia,Phuket
989.5121498156107,9.42468581549839,3.084202413586436,9.379998861895231,4.754448812362423,6.776839766240765,2.6016281435409216,0.0,2.2853146173075265,Young Adult,Summer,Relaxing,Shopping,Airbnb,Flight,Fine Dining,Couple,Europe,Prague
458.47909164363506,6.100233216344031,1.9254377412357548,4.546480430792459,4.108607201872441,11.983635435323885,2.163533906853742,2.273201948786417,0.0,Adult,Summer,Cruise,Sightseeing,Airbnb,Flight,Family Friendly,Family,Europe,Rome
2909.8270658119336,10.740507950990553,2.8716433557283763,3.974318925650211,2.9643107149713543,7.907443590125748,1.4552431925002185,0.5418687696815656,3.1003591978463176,Senior,Winter,Theme Park,Local Food,Hotel,Car,Mixed,Family,Asia,Bali
3736.1705690085596,4.4324032278131,1.6747005361765597,7.875600928143296,2.7287250618551533,5.876818396728142,3.201523215456528,0.0,0.0,Young Adult,Spring,City Tour,Wine Tasting,Hotel,Train,Mixed,Couple,Europe,Amsterdam
949.5779016458487,3.510641961790003,0.6633481791506785,8.629560948921688,6.132887221564012,3.4912375815834116,3.9991142423904273,0.0,3.4589854657462533,Adult,Spring,City Tour,Photography,Hostel,Flight,Vegan,Family,Asia,Delhi
1315.7578491818042,4.564315481950079,1.2496100324664396,9.37269774676032,10.461390181392101,1.3513410300365603,4.675497400007186,0.0,2.3471925256683863,Young Adult,Summer,Hiking,Nightlife,Airbnb,Flight,Vegan,Solo,Oceania,Auckland
1116.4971104794577,5.228577546900614,1.2683237661349898,7.309327753854801,9.91543090406565,3.162445354090649,5.948431149397039,0.0,3.872977942130022,Youth,Spring,City Tour,Photography,Hostel,Bus,Street Food Lover,Solo,Asia,Singapore
2422.650270865979,10.564543768390779,2.1838154778590737,6.724302797254657,2.023024509208585,12.644674527418085,1.7081634818361178,0.8909630226643039,1.311363474842041,Senior,Winter,Family Resort,Sightseeing,Hotel,Car,Mixed,Family,Europe,Barcelona
1103.6006661070521,8.39264061222199,2.8082389996370933,3.5957118411665614,8.124531668417703,7.606357371670551,5.500365713944364,0.0,0.0,Young Adult,Autumn,Beach,Wine Tasting,Boutique Hotel,Car,Fine Dining,Couple,Asia,Phuket
4313.472859357061,10.786014919136571,3.0400046635053606,6.558666362745914,5.5170829253617955,4.842024268174466,3.3285872317308756,1.4307104953362608,0.8409900384045345,Senior,Autumn,Theme Park,Local Food,Airbnb,Car,Non-Veg,Family,Americas,Orlando
5049.203276959785,3.218088566752551,1.0428773414840689,5.915883263553081,5.62144183318431,10.754172583429808,3.3387566295982385,0.0,1.6626075737708124,Young Adult,Spring,City Tour,Wine Tasting,Boutique Hotel,Train,Non-Veg,Solo,Europe,Prague
1456.1431782858936,16.235756157959447,3.0995477190232625,1.9407940256721923,6.436721349475255,2.8408732449775034,3.821534895124147,1.5835007754317534,1.7715631125619438,Adult,Summer,Cruise,Sightseeing,Resort,Train,Non-Veg,Family,Americas,Orlando
3386.690448386927,8.483586086629959,4.256927651804467,2.6192242363829554,4.470180625534957,8.069767654892985,2.5496079537834,0.0,5.786015569158942,Young Adult,Summer,Spa,Museum,Airbnb,Flight,Fine Dining,Couple,Asia,Bali
1946.1331767448476,8.504626278259074,1.4063036743245858,3.40258794813978,4.402450556272628,10.310289252940596,4.368784558373512,0.0,2.818929002690037,Young Adult,Winter,Relaxing,Museum,Hotel,Train,Mixed,Couple,Europe,Prague
2178.79673729078,17.632407113125552,7.045577135766534,1.9419703765000076,4.457058887618526,7.50506695961666,4.248803453780494,1.6641584606294297,0.9909303155541204,Senior,Autumn,Family Resort,Local Food,Airbnb,Train,Non-Veg,Solo,Europe,Lisbon
463.3271051662978,4.970779730387615,0.6325786567893538,9.259039189884598,6.19522023147292,4.652901875478498,10.48913987677408,0.0,0.0,Adult,Spring,Adventure Sports,Shopping,Budget Hotel,Train,Vegan,Solo,Asia,Tokyo
2342.1970171745397,10.420448609100983,2.412658827881512,7.104393812960199,1.2720365383139824,7.521087692391773,5.482626195734795,0.0,1.9916501091363623,Adult,Autumn,City Tour,Dining,Resort,Car,Fine Dining,Couple,Asia,Delhi
3252.183338534295,14.720005682762002,2.7256417807254336,2.4797085446555154,4.018647528584876,4.172775343131006,0.9419664981948366,1.1716079733261342,3.7767495073511728,Senior,Winter,Beach,Museum,Resort,Car,Family Friendly,Family,Asia,Phuket
7483.040918877474,20.757337963251153,2.848060024881924,2.9956815427810843,6.0828716885266125,8.762325323446687,0.6290329897298342,2.519766490046229,2.7760002386292424,Adult,Autumn,Family Resort,Water Park,Resort,Car,Family Friendly,Family,Asia,Tokyo
4441.850406355569,16.076731779519708,4.877012209089276,2.8223684143486096,1.3372012395287725,7.349432316940975,6.5638503697675885,1.458688787968648,0.0,Senior,Winter,Cruise,Sightseeing,Hotel,Car,Mixed,Family,Americas,Cancun
1724.3597358542147,7.631541053447712,1.965611075935404,3.259501963725815,7.862900024122879,9.030606192719572,3.8016961622286067,0.0,2.069589382445239,Senior,Autumn,Beach,Dining,Resort,Train,Non-Veg,Solo,Asia,Bangkok
506.5959265565916,9.00363218036119,1.1855151567638296,0.8350014331830643,2.877758226333476,4.396368730332514,12.85918983775107,0.0,5.481696277933098,Adult,Spring,Adventure Sports,Photography,Budget Hotel,Train,Vegan,Solo,Europe,Barcelona
1605.9617909331776,13.718951005865536,3.516521745661961,6.492412616804284,3.440916791829553,4.547944996653783,0.878402157223136,1.8628798485159646,0.922498361739025,Adult,Winter,Safari,Local Food,Hotel,Flight,Family Friendly,Family,Europe,Rome
1460.1292056474808,17.338933920434492,11.157176346079886,4.505854816483778,0.5545422943124327,12.460666100111835,2.811879021289893,1.9975017709898417,0.0,Adult,Autumn,Theme Park,Water Park,Family Suite,Flight,Mixed,Family,Europe,Barcelona
848.9630051917555,6.9063914530152095,0.7000649700083025,6.666996626344484,8.601730268903454,3.500930068733686,14.336208902320763,0.0,1.3473933432538483,Adult,Spring,Museum,Shopping,Budget Hotel,Train,Mixed,Solo,Asia,Tokyo
4118.783035781392,8.248571289345994,3.2801668047316785,5.851052711142239,5.756899983058963,5.1123730282082285,3.5474035635906755,3.011615479275631,2.291011770416863,Adult,Autumn,Cruise,Water Park,Hotel,Train,Family Friendly,Family,Europe,Amsterdam
916.1370332270646,6.23217040109573,3.774273807840392,2.3480881287187163,4.318916773063957,4.400417354041173,6.16588792418901,0.0,1.4005285596188266,Adult,Winter,City Tour,Shopping,Airbnb,Car,Mixed,Couple,Asia,Phuket
3838.5173556923774,17.38768083762239,4.703614772527448,2.8366718688007206,2.1065359570558404,3.435357286438734,2.3156558579048645,1.3036847028692968,0.0,Adult,Summer,Theme Park,Sightseeing,Family Suite,Train,Mixed,Family,Europe,Amsterdam
2020.1645853914472,11.829504126328366,2.5961191102532366,4.771199769938135,13.149324994737553,5.260897318900561,6.041278910798485,0.0,5.036405706487652,Adult,Autumn,City Tour,Dining,Resort,Flight,Mixed,Couple,Europe,Barcelona
950.1953937463105,4.887428972322311,1.3055900115023664,6.529237507673874,8.070284349677909,7.138382697718559,11.088799214679394,0.0,1.6281607713393178,Adult,Spring,Hiking,Shopping,Hostel,Flight,Vegan,Couple,Europe,Barcelona
2066.2802934125675,13.288583374352072,4.60725321866776,5.188672018193455,4.672053010284638,8.034342659304762,0.6156119109367544,1.8113736062515684,0.0,Senior,Winter,Cruise,Museum,Airbnb,Train,Family Friendly,Family,Europe,Amsterdam
1374.4690964885197,7.893223696353277,1.4967010618280137,3.410267126078229,4.790636248546525,9.623739227711235,8.948142499824892,0.0,2.4378493933720162,Young Adult,Spring,Relaxing,Wine Tasting,Resort,Car,Fine Dining,Couple,Europe,Barcelona
2598.2740911974665,3.839877412327312,1.2284106702061826,5.000720749832783,6.2573335424466645,1.1076699781822614,7.478097464112583,0.0,3.3540070397062016,Adult,Spring,City Tour,Shopping,Hostel,Flight,Vegetarian,Family,Europe,Paris
1000.6313662422692,10.945069452651275,4.461612896750995,2.9747604651489423,5.290221777666883,12.692332054666661,5.084976715415339,0.7592698194851416,4.946186996014012,Adult,Summer,Theme Park,Museum,Airbnb,Train,Non-Veg,Family,Americas,Toronto
1980.5269775622144,7.177420271222868,1.816206962331704,1.2626019889466091,3.855737766768566,4.51212194565793,3.8723967965445643,0.0,1.1569874941888048,Young Adult,Autumn,Relaxing,Wine Tasting,Resort,Car,Mixed,Family,Americas,Toronto
896.2356877130102,6.431232997858153,0.8945058880604093,4.793801000725103,4.24376361352876,11.587531605695222,6.648856659210065,0.0,1.6818026397216275,Young Adult,Autumn,City Tour,Shopping,Airbnb,Train,Street Food Lover,Solo,Europe,Rome
3212.6462401285867,17.835665723280112,2.2268073012993255,7.64429246158074,2.2441562333590377,8.16036204270553,0.7966728409613719,2.1727383640136835,0.0,Adult,Autumn,Cruise,Museum,Airbnb,Car,Mixed,Family,Americas,Los Angeles
781.7684940445411,4.7835250982052715,2.456088731041131,1.2168192618698357,6.1125522442493185,6.217037225027524,3.4258576903442304,0.0,2.57308911922545,Young Adult,Winter,Cultural Tour,Museum,Airbnb,Flight,Fine Dining,Couple,Europe,Prague
2408.4097234468336,5.75664540028048,0.8945612076246416,2.8316723524690213,7.119884031947382,1.1433935701161644,4.967853169300002,0.0,3.450026655919212,Youth,Spring,Backpacking,Photography,Airbnb,Flight,Mixed,Solo,Americas,Rio de Janeiro
985.3022958721729,6.3134422381940745,0.7808994832328824,0.7330105073418921,5.420388352139701,1.0252875782828448,4.800389907450549,0.0,3.272590666720801,Young Adult,Summer,City Tour,Nightlife,Hostel,Flight,Vegetarian,Solo,Asia,Phuket
865.5358600164955,3.139806045506811,0.6473864916003171,3.932430979421239,4.295321710667628,3.854986066330949,3.167197509166428,0.0,4.112270226231975,Young Adult,Spring,Backpacking,Nightlife,Budget Hotel,Bus,Street Food Lover,Couple,Asia,Singapore
2279.851799553477,12.767556300426062,4.4828880327247544,5.484582755396699,7.937827062203188,5.61614029024814,1.1561005193988876,2.340729999536145,2.4891200459929785,Senior,Winter,Beach,Sightseeing,Resort,Car,Non-Veg,Solo,Europe,Prague
1047.1115845457264,10.148378322878086,2.5577947177647036,6.499183485286013,4.2185002776191425,6.113203924055455,9.067319528171828,1.1853737473519457,4.045136510861476,Adult,Winter,Cultural Tour,Dining,Resort,Train,Mixed,Couple,Europe,Paris
1339.8880718061848,5.743405907257603,0.47721464419409865,3.436441190900434,10.65480758809036,3.407678108501829,6.970509961940587,0.0,2.551379509467729,Youth,Autumn,Backpacking,Nightlife,Budget Hotel,Flight,Vegetarian,Solo,Americas,Toronto
939.8589774726155,11.025077690058884,0.667976478709415,7.215265665921315,4.139147596257888,4.18831053839849,5.768867867511113,0.0,0.9152519966631547,Adult,Summer,Hiking,Local Food,Airbnb,Flight,Vegetarian,Solo,Oceania,Fiji
2985.7902694477107,5.9764468749504225,0.9310122698692904,4.627266122123534,8.475660742826916,0.9366431292639872,11.631631624935766,0.0,2.181844923630553,Young Adult,Summer,Adventure Sports,Local Food,Budget Hotel,Train,Vegetarian,Family,Americas,Orlando
2332.8881039844846,10.915452531086302,3.7567344606353665,5.042389195844248,2.5713800057875176,7.126853420130513,2.4600010170010647,1.6234334880568277,0.0,Senior,Autumn,Safari,Local Food,Family Suite,Train,Non-Veg,Family,Asia,Phuket
978.6001542154659,13.890324094731287,1.8562471628862334,5.776896620012376,14.71872344355594,5.456502246993388,3.6851417974382485,0.0,1.3325643576995836,Young Adult,Spring,Cultural Tour,Shopping,Resort,Flight,Non-Veg,Couple,Asia,Delhi
780.2599278123918,4.80273777588712,0.888103211348578,4.137330479714798,8.347544503438744,2.8826603529703827,13.253918353903826,0.0,3.1591825511240477,Adult,Autumn,City Tour,Local Food,Hostel,Train,Mixed,Couple,Asia,Singapore
2681.634787450044,9.05456051918532,1.8024203021921255,4.261922558390204,3.5955221767266456,3.821927275879419,5.596983894284063,1.0398004422573917,1.3344702850870587,Young Adult,Autumn,Relaxing,Dining,Airbnb,Car,Fine Dining,Couple,Asia,Delhi
2828.2690585599676,14.894911930230117,3.0117285807084406,2.0697680519524932,7.1853608637332975,6.578076048576969,5.152112048444807,2.5731251207290926,0.0,Senior,Winter,Theme Park,Sightseeing,Hotel,Car,Non-Veg,Family,Europe,Paris
2297.804395383603,6.147760379254137,2.7663193100396364,4.0319493356712375,3.0933250759203,8.119138801986447,4.892355252530504,0.0,0.0,Adult,Summer,Beach,Dining,Resort,Train,Non-Veg,Couple,Asia,Bangkok
2015.9249254557317,5.607382550976499,1.3323438126735478,7.930518811775542,12.996188334122046,4.693223358929086,10.410601211907167,0.0,2.6234598197203596,Youth,Autumn,Backpacking,Local Food,Airbnb,Bus,Vegan,Solo,Asia,Tokyo
2870.7906531309154,12.931762067787314,5.900330499787544,2.3156161114387093,10.644500239122396,6.739038919269664,1.5857857452698199,2.5429971556864466,0.0,Senior,Summer,Beach,Water Park,Resort,Train,Non-Veg,Family,Asia,Tokyo
856.8192887213442,2.8511389035593937,1.1516430371994524,6.5445093043064295,17.53996706618536,3.999160494853003,3.634768258194977,0.0,2.520281947676448,Youth,Summer,Adventure Sports,Photography,Budget Hotel,Flight,Vegan,Solo,Americas,Cancun
3651.6229974266325,7.0660114306633925,2.575596874966471,6.854636665414132,7.627199047890552,5.539097532013699,4.845580602746179,0.0,3.10525981619859,Adult,Winter,Cultural Tour,Wine Tasting,Airbnb,Car,Mixed,Couple,Asia,Tokyo
7317.208049988655,8.153137023855642,3.4444259781208486,5.362823955282205,6.421988649092624,14.841438641149722,5.812485370915451,2.3517460169499698,0.6950207270466097,Adult,Summer,Family Resort,Museum,Family Suite,Train,Non-Veg,Family,Americas,Toronto
3057.283124354841,10.739558369205055,5.049500977869151,5.499969081776496,7.288034631189795,7.100458801593905,5.3533940529890485,3.4419592800073033,0.778800839277618,Adult,Autumn,Family Resort,Museum,Family Suite,Train,Non-Veg,Family,Asia,Bangkok
858.8527263331621,4.973589174017831,1.3780396491645701,6.925161751762689,5.576848858275614,8.39821534938894,3.267755499951563,0.0,1.7742124312062941,Young Adult,Winter,Relaxing,Shopping,Hotel,Train,Mixed,Couple,Americas,Orlando
5463.584881610683,6.029478376826695,3.4672703281138513,7.536098715384016,5.014515618268342,12.40582052637515,3.120966022918579,0.9569613730642782,0.0,Senior,Autumn,Cruise,Water Park,Family Suite,Car,Family Friendly,Family,Europe,Prague
1454.3707452228525,13.14703128953726,1.1131289172920553,7.158809569902814,3.145893623199859,5.4740588839448705,4.720855080539136,0.0,4.581044128456257,Youth,Summer,Adventure Sports,Shopping,Airbnb,Flight,Vegan,Solo,Oceania,Auckland
4177.743231249447,11.952398171939148,6.5097592981042105,1.136621490923803,2.6498859885927826,7.182912927509944,0.7908058178778506,2.2841543769808488,0.0,Senior,Summer,Safari,Museum,Hotel,Car,Family Friendly,Family,Americas,Los Angeles
630.9343274148408,6.311758228697096,0.942596809411566,5.871472147248383,2.0246237519705077,2.14405989687527,6.482188798296664,0.0,3.472226970000141,Young Adult,Autumn,Adventure Sports,Shopping,Budget Hotel,Bus,Street Food Lover,Solo,Oceania,Auckland
1954.9482220262635,13.757195573473888,7.745420890856966,1.5759409776073894,5.8641507771846815,5.194139065854394,1.6572424733784195,3.147217526531329,0.0,Senior,Winter,Safari,Local Food,Resort,Train,Non-Veg,Family,Europe,Barcelona
2369.649025371884,11.978186246190669,5.322161750686519,4.258274272614513,5.611615338467891,7.50343489240622,1.5195394294812787,1.5792323259554486,0.0,Adult,Winter,Beach,Sightseeing,Hotel,Train,Family Friendly,Family,Asia,Phuket
2270.574159203111,10.431018505159841,1.5580645110849571,3.354141053170174,4.170579409557357,9.029302096794673,1.4862596972936832,0.0,1.5560520303884908,Adult,Spring,City Tour,Museum,Resort,Car,Mixed,Couple,Europe,Rome
3484.34374175693,5.826549119725046,1.3952020266940948,9.098858656365577,8.26916701774137,3.5640810088468875,5.081160302055627,0.0,0.6057933016448197,Adult,Autumn,City Tour,Shopping,Boutique Hotel,Flight,Fine Dining,Couple,Asia,Tokyo
1517.7685443384812,17.199118979383346,5.304685118548714,2.678707098148748,3.7672136740567312,8.0075850133737,5.583919328298142,2.0073555475942806,0.9483509237040971,Senior,Autumn,Family Resort,Sightseeing,Airbnb,Flight,Family Friendly,Solo,Americas,Los Angeles
4099.7587109543365,9.91606860418322,4.15547107844111,5.928059878657842,4.844549923883531,9.914297738586614,0.6452998896447346,0.7394476132041166,0.0,Adult,Summer,Cruise,Water Park,Resort,Flight,Family Friendly,Family,Asia,Bangkok
949.125751561471,9.447507414271756,3.6358650438043236,5.053147757442419,8.608623587215833,6.480176535895464,7.3539273338892786,0.0,1.120965043005444,Young Adult,Summer,Relaxing,Wine Tasting,Airbnb,Train,Fine Dining,Couple,Europe,Paris
2001.8050857593896,14.644599039796717,0.6878127914848241,7.22773982369636,0.9903877840167283,7.217643404625428,0.9893545565997026,0.0,1.1762965007280795,Young Adult,Summer,Relaxing,Wine Tasting,Airbnb,Train,Mixed,Family,Europe,Barcelona
1617.8242966225093,4.985059011497668,1.074598898391911,3.5289405021491356,4.082262572868351,2.3723630168452337,6.928313780569612,0.0,2.1511190670025115,Young Adult,Spring,Backpacking,Photography,Budget Hotel,Bus,Vegetarian,Solo,Americas,Rio de Janeiro
2048.351754418219,10.017316831516462,2.5551179995540454,0.5908517498104782,5.876857830978016,8.39748763642741,1.8335570699041983,1.2873319752927883,0.0,Senior,Winter,Family Resort,Sightseeing,Airbnb,Flight,Non-Veg,Family,Asia,Bangkok
2575.365032715717,20.300978634978918,1.8621703563123737,6.1982977207969245,3.9983399000628013,4.14572150453773,3.6815152199582766,0.0,2.2756933213542108,Senior,Summer,Spa,Wine Tasting,Hotel,Train,Fine Dining,Couple,Asia,Tokyo
1381.956769874844,4.236196501385756,0.9812738786378224,4.878555159240683,10.279309093740812,2.3441416161009867,6.224071583690573,0.0,4.771189457896708,Young Adult,Spring,Adventure Sports,Local Food,Airbnb,Train,Vegetarian,Family,Asia,Tokyo
2099.5571220525903,13.142779393184261,4.054155587825272,2.323374200510544,2.4517448769770813,7.590809329987752,2.468975582720492,1.6239912029591093,0.0,Senior,Summer,Family Resort,Sightseeing,Airbnb,Train,Non-Veg,Family,Americas,New York
2676.27869175135,18.227763862805862,7.1303371953971695,8.023405317710383,2.4192050988335017,6.769494047534098,1.2675299837603682,2.063024586213741,1.2351566511723007,Senior,Autumn,Theme Park,Sightseeing,Family Suite,Car,Mixed,Family,Europe,Prague
1401.4083027551305,8.746159863188746,1.0738184779641948,8.239351138420828,4.360764694130283,5.7653010436690595,3.466687676635291,0.0,0.8653818384720685,Adult,Spring,Museum,Photography,Budget Hotel,Bus,Mixed,Solo,Oceania,Fiji
3339.4055631110077,11.85174217473036,3.986569003663122,2.142529783242442,1.7208330653286883,7.824451877174514,5.618698891440301,0.9286490157581537,1.4502996061234812,Adult,Summer,Beach,Sightseeing,Airbnb,Train,Mixed,Family,Americas,Los Angeles
